,位置,背番号,選手名,打率,試合,打席,打数,安打,二塁打,三塁打,本塁打,塁打,打点,得点,三振,四球,死球,犠打,犠飛,盗塁,盗塁死,併殺打,出塁率,長打率,ＯＰＳ,得点圏,失策,Team
4,内,15,オニール・クルーズ,.250,9,40,32,8,1,0,1,12,4,7,8,7,0,0,1,3,0,0,.375,.375,.750,.429,1,ピッツバーグ・パイレーツ
5,内,19,ジャレッド・トリオロ,.298,54,209,181,54,9,0,3,72,21,30,63,24,3,0,1,6,1,0,.388,.398,.785,.319,3,ピッツバーグ・パイレーツ
6,内,30,トゥクピタ・マルカノ,.233,75,220,202,47,12,2,3,72,18,16,35,10,3,3,2,5,2,2,.276,.356,.633,.267,3,ピッツバーグ・パイレーツ
7,内,39,ニック・ゴンザレス,.209,35,128,115,24,8,1,2,40,13,12,36,6,4,1,2,0,1,0,.268,.348,.616,.214,3,ピッツバーグ・パイレーツ
8,内,60,リオバ・ペゲロ,.237,59,213,198,47,4,1,7,74,26,21,67,11,1,2,1,6,2,6,.280,.374,.653,.294,5,ピッツバーグ・パイレーツ
9,内,71,ビニー・キャプラ,.167,9,21,18,3,1,0,0,4,1,3,5,2,0,1,0,0,0,0,.250,.222,.472,.667,1,ピッツバーグ・パイレーツ
10,内,75,アリカ・ウィリアムズ,.198,46,112,101,20,5,0,0,25,6,7,35,9,1,1,0,0,0,2,.270,.248,.518,.200,4,ピッツバーグ・パイレーツ
11,外,2,コナー・ジョー,.247,133,472,413,102,31,4,11,174,42,63,110,50,8,0,1,3,5,4,.339,.421,.760,.165,2,ピッツバーグ・パイレーツ
12,外,3,ベ・ジファン,.231,111,371,334,77,17,2,2,104,32,54,92,30,2,3,2,24,9,4,.296,.311,.608,.296,10,ピッツバーグ・パイレーツ
13,外,10,ブライアン・レイノルズ,.263,145,640,574,151,31,5,24,264,84,85,138,53,7,0,6,12,1,13,.330,.460,.790,.290,2,ピッツバーグ・パイレーツ
14,外,26,ミゲル・アンドゥハー,.250,30,90,84,21,7,0,4,40,18,9,13,6,0,0,0,2,0,1,.300,.476,.776,.333,0,ピッツバーグ・パイレーツ
15,外,28,ケーナン・スミスジグバ,.125,15,37,32,4,1,1,0,7,5,3,16,4,0,0,1,1,0,1,.216,.219,.435,.125,0,ピッツバーグ・パイレーツ
16,外,32,ヘンリー・デービス,.213,62,255,225,48,10,0,7,79,24,27,69,25,4,0,1,3,5,3,.302,.351,.653,.162,4,ピッツバーグ・パイレーツ
17,外,54,ジョシュ・パラシオス,.239,91,264,247,59,9,2,10,102,40,26,56,12,2,2,1,5,0,7,.279,.413,.692,.277,3,ピッツバーグ・パイレーツ
18,外,65,ジャック・スウィンスキー,.224,144,534,447,100,21,2,26,203,74,63,172,75,6,0,6,13,2,2,.339,.454,.793,.262,1,ピッツバーグ・パイレーツ
19,指,22,アンドルー・マカチェン,.256,112,473,390,100,19,0,12,155,43,55,100,75,4,0,4,11,3,8,.378,.397,.776,.276,0,ピッツバーグ・パイレーツ
0,捕,7,アンドルー・キズナー,.241,70,241,224,54,11,0,10,95,31,30,62,12,3,1,1,2,0,8,.288,.424,.712,.196,1,セントルイス・カージナルス
1,捕,40,ウィルソン・コントレラス,.264,125,495,428,113,27,0,20,200,67,55,111,51,13,1,2,6,3,12,.358,.467,.826,.314,8,セントルイス・カージナルス
2,捕,48,イバン・ヘレラ,.297,13,44,37,11,2,0,0,13,4,6,11,5,2,0,0,0,0,1,.409,.351,.760,.267,0,セントルイス・カージナルス
3,内,0,メイシン・ウィン,.172,37,137,122,21,2,0,2,29,12,8,26,10,0,2,3,2,1,1,.230,.238,.467,.091,3,セントルイス・カージナルス
4,内,16,ノーラン・ゴーマン,.236,119,464,406,96,17,0,27,194,76,59,148,53,3,0,2,7,2,5,.328,.478,.805,.271,6,セントルイス・カージナルス
5,内,19,トミー・エドマン,.248,137,528,479,119,25,4,13,191,47,69,84,35,7,3,4,27,4,9,.307,.399,.705,.222,8,セントルイス・カージナルス
6,内,26,ルーケン・ベーカー,.209,33,99,86,18,3,0,2,27,10,9,31,13,0,0,0,0,0,1,.313,.314,.627,.217,0,セントルイス・カージナルス
7,内,28,ノーラン・アレナド,.266,144,612,560,149,26,2,26,257,93,71,101,41,3,0,8,3,3,21,.315,.459,.774,.258,9,セントルイス・カージナルス
8,内,33,ブレンダン・ドノバン,.284,95,371,327,93,10,1,11,138,34,48,53,33,9,1,1,5,1,4,.365,.422,.787,.310,3,セントルイス・カージナルス
9,内,35,ホセ・フェルミン,.235,21,61,51,12,1,0,0,13,4,2,8,6,2,2,0,0,1,1,.339,.255,.594,.222,2,セントルイス・カージナルス
10,内,46,ポール・ゴールドシュミット,.268,154,687,593,159,31,0,25,265,80,89,161,87,3,0,3,11,2,12,.363,.447,.810,.255,2,セントルイス・カージナルス
11,内,55,アービング・ロペス,.000,5,12,11,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,.000,.000,.000,.000,1,セントルイス・カージナルス
12,内,62,フニエル・ケレクト,.100,9,21,20,2,1,0,0,3,0,2,6,1,0,0,0,0,0,0,.143,.150,.293,.143,1,セントルイス・カージナルス
13,内,67,リッチー・パラシオス,.258,32,102,93,24,6,0,6,48,16,9,11,6,1,1,1,2,0,1,.307,.516,.823,.412,2,セントルイス・カージナルス
14,外,3,ディラン・カールソン,.219,76,255,219,48,8,1,5,73,27,27,49,26,7,0,3,3,0,4,.318,.333,.651,.292,1,セントルイス・カージナルス
15,外,13,フアン・エペス,.183,28,65,60,11,1,0,2,18,2,5,20,4,1,0,0,0,1,0,.246,.300,.546,.000,0,セントルイス・カージナルス
16,外,18,ジョーダン・ウォーカー,.276,117,465,420,116,19,2,16,187,51,51,104,37,6,0,2,7,4,9,.342,.445,.787,.248,5,セントルイス・カージナルス
17,外,21,ラーズ・ヌートバー,.261,117,503,426,111,23,1,14,178,46,74,99,72,1,1,3,11,1,7,.367,.418,.784,.293,2,セントルイス・カージナルス
18,外,27,タイラー・オニール,.231,72,266,238,55,14,0,9,96,21,27,67,28,0,0,0,5,0,5,.312,.403,.715,.123,2,セントルイス・カージナルス
19,外,36,モイゼス・ゴメス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,セントルイス・カージナルス
20,外,41,アレク・バールソン,.244,107,347,315,77,20,1,8,123,36,34,45,23,3,1,2,3,1,13,.300,.390,.691,.213,0,セントルイス・カージナルス
21,外,63,マイク・シアーニ,.000,8,6,5,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,.167,.000,.167,.000,0,セントルイス・カージナルス
22,投,50,アダム・ウェインライト,.000,23,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,.000,.000,.000,0,セントルイス・カージナルス
0,捕,15,オースティン・バーンズ,.180,59,200,178,32,5,0,2,43,11,15,43,17,2,1,2,2,1,7,.256,.242,.498,.095,3,ロサンゼルス・ドジャース
1,捕,16,ウィル・スミス,.261,126,554,464,121,21,2,19,203,76,80,89,63,15,0,12,3,0,8,.359,.438,.797,.303,4,ロサンゼルス・ドジャース
2,捕,76,ディエゴ・カルタヤ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
3,内,3,クリス・テーラー,.237,117,384,338,80,15,1,15,142,56,51,125,41,4,0,1,16,3,2,.326,.420,.746,.260,5,ロサンゼルス・ドジャース
4,内,5,フレディ・フリーマン,.331,161,730,637,211,59,2,29,361,102,131,121,72,16,0,5,23,1,14,.410,.567,.976,.370,1,ロサンゼルス・ドジャース
5,内,8,キケ・ヘルナンデス,.237,140,508,465,110,23,0,11,166,61,57,97,34,3,0,6,4,1,17,.289,.357,.646,.260,18,ロサンゼルス・ドジャース
6,内,9,ギャビン・ラックス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
7,内,11,ミゲル・ロハス,.236,125,423,385,91,16,1,5,124,31,49,48,26,5,2,5,8,3,12,.290,.322,.612,.267,6,ロサンゼルス・ドジャース
8,内,13,マックス・マンシー,.212,135,579,482,102,17,1,36,229,105,95,153,85,6,0,6,1,2,8,.333,.475,.808,.199,16,ロサンゼルス・ドジャース
9,内,17,ミゲル・バルガス,.195,81,304,256,50,15,4,7,94,32,36,61,38,4,1,4,3,2,1,.305,.367,.672,.186,5,ロサンゼルス・ドジャース
10,内,25,コールテン・ウォン,.183,87,250,224,41,6,0,4,59,27,25,53,18,5,0,3,3,2,1,.256,.263,.519,.230,4,ロサンゼルス・ドジャース
11,内,31,アメド・ロサリオ,.263,142,545,510,134,25,8,6,193,58,70,99,29,3,0,3,15,2,15,.305,.378,.683,.321,12,ロサンゼルス・ドジャース
12,内,79,ホルビト・ビバス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
13,内,83,マイケル・ブッシュ,.167,27,81,72,12,3,0,2,21,7,9,27,8,0,0,1,1,0,0,.247,.292,.539,.235,4,ロサンゼルス・ドジャース
14,外,6,デービッド・ペラルタ,.259,133,422,394,102,25,1,7,150,55,47,72,20,2,0,6,4,1,8,.294,.381,.675,.263,2,ロサンゼルス・ドジャース
15,外,12,ジェーク・マリズニク,.237,46,83,76,18,3,2,2,31,10,10,21,3,2,1,1,2,3,4,.280,.408,.688,.211,1,ロサンゼルス・ドジャース
16,外,23,ジェーソン・ヘイワード,.269,124,377,334,90,23,0,15,158,40,56,64,34,3,0,3,2,2,7,.340,.473,.813,.213,5,ロサンゼルス・ドジャース
17,外,33,ジェームズ・アウトマン,.248,151,567,483,120,16,3,23,211,70,86,181,68,12,0,4,16,3,4,.353,.437,.790,.260,2,ロサンゼルス・ドジャース
18,外,50,ムーキー・ベッツ,.307,152,693,584,179,40,1,39,338,107,126,107,96,8,0,5,14,3,5,.408,.579,.987,.383,5,ロサンゼルス・ドジャース
19,外,84,アンディ・パヘス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ロサンゼルス・ドジャース
20,外,89,ジョニー・デルーカ,.262,24,45,42,11,1,0,2,18,6,5,8,3,0,0,0,1,0,0,.311,.429,.740,.333,1,ロサンゼルス・ドジャース
21,指,28,Ｊ．Ｄ．マルティネス,.271,113,479,432,117,27,2,33,247,103,61,149,34,2,0,9,1,0,11,.321,.572,.893,.325,0,ロサンゼルス・ドジャース
22,投,18,シェルビー・ミラー,.000,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,ロサンゼルス・ドジャース
0,捕,12,ルイス・カンプサノ,.319,49,174,163,52,7,0,7,80,30,27,21,7,3,0,1,0,0,8,.356,.491,.847,.320,3,サンディエゴ・パドレス
1,捕,26,オースティン・ノラ,.146,52,154,130,19,3,0,1,25,8,9,31,18,2,4,0,0,0,5,.260,.192,.452,.050,1,サンディエゴ・パドレス
2,捕,29,ブレット・サリバン,.210,33,86,81,17,3,0,1,23,6,7,19,4,0,0,1,0,0,1,.244,.284,.528,.227,4,サンディエゴ・パドレス
3,捕,45,チャンドラー・シーグル,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,サンディエゴ・パドレス
4,捕,99,ゲーリー・サンチェス,.217,75,267,240,52,9,0,19,118,47,33,67,21,4,0,2,0,0,3,.288,.492,.780,.232,3,サンディエゴ・パドレス
5,内,2,ザンダー・ボガーツ,.285,155,665,596,170,31,2,19,262,58,83,110,56,7,0,6,19,2,21,.350,.440,.790,.191,8,サンディエゴ・パドレス
6,内,5,エギ・ロサリオ,.250,11,37,36,9,1,1,2,18,6,6,12,1,0,0,0,0,0,1,.270,.500,.770,.333,1,サンディエゴ・パドレス
7,内,7,金河成,.260,152,626,538,140,23,0,17,214,60,84,124,75,3,5,5,38,9,7,.351,.398,.749,.231,7,サンディエゴ・パドレス
8,内,9,ジェーク・クロネンワース,.229,127,522,458,105,24,7,10,173,48,54,97,46,11,1,5,6,1,8,.312,.378,.689,.239,3,サンディエゴ・パドレス
9,内,13,マニー・マチャド,.258,138,601,543,140,21,0,30,251,91,75,109,50,2,0,6,3,2,20,.319,.462,.782,.266,7,サンディエゴ・パドレス
10,内,17,マシュー・バッテン,.258,43,139,120,31,6,0,2,43,11,19,30,17,1,1,0,2,2,0,.355,.358,.713,.256,2,サンディエゴ・パドレス
11,内,24,ギャレット・クーパー,.251,123,457,422,106,18,1,17,177,61,42,132,31,2,0,2,0,0,15,.304,.419,.724,.330,3,サンディエゴ・パドレス
12,内,91,崔志萬,.163,39,117,104,17,5,0,6,40,13,12,35,10,1,0,2,0,0,2,.239,.385,.624,.174,0,サンディエゴ・パドレス
13,外,1,トレント・グリシャム,.198,153,555,469,93,31,1,13,165,50,67,154,75,5,4,1,15,3,7,.315,.352,.666,.237,4,サンディエゴ・パドレス
14,外,10,ジュリクソン・プロファー,.242,125,521,459,111,27,2,9,169,46,55,90,50,6,0,5,1,0,11,.321,.368,.689,.170,4,サンディエゴ・パドレス
15,外,22,フアン・ソト,.275,162,708,568,156,32,1,35,295,109,97,129,132,2,1,5,12,5,18,.410,.519,.930,.299,3,サンディエゴ・パドレス
16,外,23,フェルナンド・タティス,.257,141,635,575,148,33,1,25,258,78,91,141,53,3,1,3,29,4,17,.322,.449,.770,.285,6,サンディエゴ・パドレス
17,外,28,ホセ・アソカル,.231,55,102,91,21,6,0,2,33,9,16,24,4,2,5,0,8,2,2,.278,.363,.641,.227,0,サンディエゴ・パドレス
18,外,38,テイラー・コールウェイ,.154,5,13,13,2,0,0,0,2,0,0,5,0,0,0,0,0,0,0,.154,.154,.308,.000,0,サンディエゴ・パドレス
19,指,14,マット・カーペンター,.176,76,237,188,33,12,0,5,60,31,18,67,41,2,0,5,1,0,2,.322,.319,.641,.172,0,サンディエゴ・パドレス
0,捕,1,ロベルト・ペレス,.133,5,17,15,2,0,0,0,2,1,0,6,2,0,0,0,0,0,0,.235,.133,.369,.333,0,サンフランシスコ・ジャイアンツ
1,捕,2,ブレイク・セイボル,.235,110,344,310,73,10,0,13,122,44,36,117,24,6,2,2,4,2,4,.301,.394,.695,.368,6,サンフランシスコ・ジャイアンツ
2,捕,14,パトリック・ベイリー,.233,97,353,326,76,18,1,7,117,48,29,100,21,3,2,1,1,0,8,.285,.359,.644,.330,13,サンフランシスコ・ジャイアンツ
3,捕,21,ジョーイ・バート,.207,30,95,87,18,5,0,0,23,5,9,23,3,4,0,1,0,0,0,.263,.264,.528,.143,2,サンフランシスコ・ジャイアンツ
4,内,6,ケイシー・シュミット,.206,90,277,253,52,15,0,5,82,30,28,65,13,5,3,3,2,1,7,.255,.324,.580,.271,8,サンフランシスコ・ジャイアンツ
5,内,7,Ｊ．Ｄ．デービス,.248,144,546,480,119,23,1,18,198,69,61,152,52,6,0,6,1,0,16,.325,.413,.738,.259,9,サンフランシスコ・ジャイアンツ
6,内,31,ラモント・ウェード,.256,135,519,429,110,14,2,17,179,45,64,95,76,6,4,4,2,0,4,.373,.417,.790,.234,10,サンフランシスコ・ジャイアンツ
7,内,32,デービッド・ビラー,.145,46,140,124,18,6,0,5,39,12,15,45,11,4,0,1,1,1,1,.236,.315,.550,.094,2,サンフランシスコ・ジャイアンツ
8,内,35,ブランドン・クロフォード,.194,94,320,283,55,11,1,7,89,38,31,81,28,4,1,4,3,0,5,.273,.314,.587,.329,11,サンフランシスコ・ジャイアンツ
9,内,37,マルコ・ルシアーノ,.231,14,45,39,9,3,0,0,12,0,4,17,6,0,0,0,1,0,0,.333,.308,.641,.000,1,サンフランシスコ・ジャイアンツ
10,内,39,タイロ・エストラダ,.271,120,530,495,134,26,2,14,206,49,63,120,22,11,0,2,23,7,10,.315,.416,.731,.227,8,サンフランシスコ・ジャイアンツ
11,内,41,ウィルマー・フローレス,.284,126,454,405,115,22,0,23,206,60,51,63,41,5,0,3,0,0,13,.355,.509,.863,.178,9,サンフランシスコ・ジャイアンツ
12,内,46,マーク・マティアス,.226,27,72,62,14,2,0,0,16,6,6,15,10,0,0,0,3,0,4,.333,.258,.591,.389,3,サンフランシスコ・ジャイアンツ
13,内,49,タイラー・フィッツジェラルド,.219,10,34,32,7,2,0,2,15,5,3,10,2,0,0,0,2,0,0,.265,.469,.733,.167,0,サンフランシスコ・ジャイアンツ
14,内,70,ブレット・ワイズリー,.175,51,131,120,21,5,0,2,32,8,10,40,9,0,1,1,2,1,2,.231,.267,.497,.174,4,サンフランシスコ・ジャイアンツ
15,外,5,マイク・ヤストレムスキー,.233,106,381,330,77,23,1,15,147,43,54,99,45,3,2,1,2,2,5,.330,.445,.775,.286,1,サンフランシスコ・ジャイアンツ
16,外,8,マイケル・コンフォート,.239,125,470,406,97,14,0,15,156,58,58,106,53,7,0,4,4,0,12,.334,.384,.718,.255,2,サンフランシスコ・ジャイアンツ
17,外,12,エリオト・ラモス,.179,25,60,56,10,4,0,1,17,2,5,20,4,0,0,0,0,0,1,.233,.304,.537,.167,1,サンフランシスコ・ジャイアンツ
18,外,13,オースティン・スレーター,.270,89,207,185,50,9,0,5,74,20,24,58,20,2,0,0,2,2,2,.348,.400,.748,.341,2,サンフランシスコ・ジャイアンツ
19,外,17,ミッチ・ハニガー,.209,61,229,211,44,13,1,6,77,28,27,65,15,2,0,1,1,0,7,.266,.365,.631,.216,2,サンフランシスコ・ジャイアンツ
20,外,23,ジョク・ピダーソン,.235,121,425,358,84,14,3,15,149,51,59,89,57,7,0,3,0,0,12,.348,.416,.764,.263,3,サンフランシスコ・ジャイアンツ
21,外,29,ルイス・マトス,.250,76,253,228,57,13,1,2,78,14,24,33,20,3,2,0,3,0,3,.319,.342,.661,.170,3,サンフランシスコ・ジャイアンツ
22,外,53,ウェード・メックラー,.232,20,64,56,13,1,0,0,14,4,6,25,6,2,0,0,0,0,0,.328,.250,.578,.333,1,サンフランシスコ・ジャイアンツ
0,捕,6,ブライアン・サーブン,.130,11,23,23,3,1,0,0,4,1,0,10,0,0,0,0,0,0,0,.130,.174,.304,.167,2,コロラド・ロッキーズ
1,捕,16,オースティン・ウィンズ,.208,51,145,130,27,6,0,1,36,10,11,39,9,2,3,1,1,0,4,.268,.277,.545,.280,2,コロラド・ロッキーズ
2,捕,35,エリアス・ディアス,.267,141,526,486,130,25,1,14,199,72,48,118,34,2,0,4,1,0,12,.316,.409,.725,.331,10,コロラド・ロッキーズ
3,内,4,マイケル・トグリア,.163,45,152,141,23,5,0,4,40,9,18,50,10,1,0,0,1,1,3,.224,.284,.507,.121,1,コロラド・ロッキーズ
4,内,7,ブレンダン・ロジャーズ,.258,46,192,178,46,9,1,4,69,20,21,41,11,3,0,0,0,0,6,.313,.388,.700,.241,0,コロラド・ロッキーズ
5,内,12,ショーン・ブシャール,.316,21,43,38,12,2,0,4,26,7,11,14,4,0,0,1,0,1,0,.372,.684,1.056,.182,1,コロラド・ロッキーズ
6,内,13,アラン・トレホ,.232,83,227,207,48,11,0,4,71,26,24,51,16,1,1,2,5,1,3,.288,.343,.631,.291,6,コロラド・ロッキーズ
7,内,14,エゼケル・トーバー,.253,153,615,581,147,37,4,15,237,73,79,166,25,4,2,3,11,5,10,.287,.408,.695,.264,7,コロラド・ロッキーズ
8,内,15,ハンター・グッドマン,.200,23,77,70,14,4,3,1,27,17,6,24,5,0,0,2,1,0,2,.247,.386,.632,.364,0,コロラド・ロッキーズ
9,内,24,ライアン・マクマーン,.240,152,627,555,133,31,3,23,239,70,80,198,68,1,0,3,5,5,19,.322,.431,.753,.214,13,コロラド・ロッキーズ
10,内,30,ハロルド・カストロ,.252,99,270,258,65,13,0,1,81,31,24,66,9,0,1,2,1,0,5,.275,.314,.589,.328,3,コロラド・ロッキーズ
11,内,44,エラウリス・モンテロ,.243,85,307,284,69,15,2,11,121,39,40,111,15,5,0,3,0,0,5,.290,.426,.716,.268,6,コロラド・ロッキーズ
12,内,76,ウォーミング・ベルナベル,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
13,内,83,フリオ・カレラス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,コロラド・ロッキーズ
14,外,9,ブレントン・ドイル,.203,126,431,399,81,16,5,10,137,48,48,151,22,4,3,3,21,5,9,.250,.343,.593,.277,1,コロラド・ロッキーズ
15,外,22,ノーラン・ジョーンズ,.297,106,424,367,109,22,4,20,199,62,60,126,53,3,0,1,20,4,1,.389,.542,.931,.434,4,コロラド・ロッキーズ
16,外,23,クリス・ブライアント,.233,80,335,300,70,10,0,10,110,31,36,68,29,6,0,0,0,0,6,.313,.367,.680,.279,3,コロラド・ロッキーズ
17,指,19,チャーリー・ブラックマン,.279,96,413,359,100,24,5,8,158,40,57,55,39,11,0,4,4,1,6,.363,.440,.803,.294,1,コロラド・ロッキーズ
0,捕,11,ホセ・ヘレラ,.208,43,120,101,21,5,0,0,26,7,15,30,13,0,5,1,1,0,2,.296,.257,.553,.138,3,アリゾナ・ダイヤモンドバックス
1,捕,14,ガブリエル・モレノ,.284,111,380,341,97,19,1,7,139,50,33,75,29,3,0,7,6,2,17,.339,.408,.747,.280,3,アリゾナ・ダイヤモンドバックス
2,捕,59,セビー・ザバーラ,.171,73,193,175,30,4,0,7,55,18,17,70,12,2,2,2,1,0,4,.230,.314,.545,.162,4,アリゾナ・ダイヤモンドバックス
3,内,2,ヘラルド・ペルドモ,.246,144,495,407,100,20,4,6,146,47,71,86,64,6,14,4,16,4,2,.353,.359,.712,.313,4,アリゾナ・ダイヤモンドバックス
4,内,3,エバン・ロンゴリア,.223,74,237,211,47,9,0,11,89,28,25,73,23,0,0,3,0,0,8,.295,.422,.717,.172,2,アリゾナ・ダイヤモンドバックス
5,内,4,ケテル・マルテ,.276,150,650,569,157,26,9,25,276,82,94,109,71,5,0,5,8,2,16,.358,.485,.844,.275,8,アリゾナ・ダイヤモンドバックス
6,内,6,ジェイス・ピーターソン,.211,134,430,374,79,10,4,6,115,37,35,101,47,4,2,3,15,2,7,.304,.307,.611,.274,5,アリゾナ・ダイヤモンドバックス
7,内,10,ジョーダン・ローラー,.129,14,34,31,4,0,0,0,4,0,2,11,2,1,0,0,1,1,0,.206,.129,.335,.000,1,アリゾナ・ダイヤモンドバックス
8,内,15,エマニュエル・リベラ,.261,86,283,257,67,13,0,4,92,29,32,56,22,0,0,4,1,0,9,.314,.358,.672,.295,4,アリゾナ・ダイヤモンドバックス
9,内,53,クリスチャン・ウォーカー,.258,157,661,582,150,36,2,33,289,103,86,127,62,8,0,8,11,0,13,.333,.497,.830,.197,2,アリゾナ・ダイヤモンドバックス
10,内,62,ブレイズ・アレクサンダー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
11,内,64,ディエゴ・カスティーヨ,.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,アリゾナ・ダイヤモンドバックス
12,外,5,アレック・トーマス,.230,125,402,374,86,17,5,9,140,39,51,86,19,4,2,3,9,1,5,.273,.374,.647,.229,2,アリゾナ・ダイヤモンドバックス
13,外,7,コービン・キャロル,.285,155,645,565,161,30,10,25,286,76,116,125,57,13,6,4,54,5,7,.362,.506,.868,.280,1,アリゾナ・ダイヤモンドバックス
14,外,8,ドミニク・フレッチャー,.301,28,102,93,28,5,1,2,41,14,10,22,7,0,2,0,0,2,0,.350,.441,.791,.308,1,アリゾナ・ダイヤモンドバックス
15,外,12,ルルデス・グリエル,.261,145,592,551,144,35,2,24,255,82,65,103,33,6,0,2,5,0,20,.309,.463,.772,.266,0,アリゾナ・ダイヤモンドバックス
16,外,28,トミー・ファム,.256,129,481,426,109,27,3,16,190,68,55,106,47,2,0,6,22,3,11,.328,.446,.774,.240,4,アリゾナ・ダイヤモンドバックス
17,外,31,ジェイコブ・マッカーシー,.243,99,312,276,67,7,5,2,90,16,37,62,26,5,4,1,26,4,4,.318,.326,.644,.208,3,アリゾナ・ダイヤモンドバックス
18,外,81,ホルヘ・バロサ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,アリゾナ・ダイヤモンドバックス
19,指,1,カイル・ルイス,.157,16,54,51,8,2,0,1,13,2,2,21,3,0,0,0,0,0,0,.204,.255,.459,.300,0,アリゾナ・ダイヤモンドバックス
20,指,26,パビン・スミス,.188,69,228,191,36,5,0,7,62,30,26,45,35,1,0,0,1,1,3,.317,.325,.642,.230,0,アリゾナ・ダイヤモンドバックス
