,背番号,選手名,防御率,登板,先発,完投,完封,ＱＳ,勝利,敗戦,ホールド,セーブ,勝率,投球回,被安打,被本塁打,奪三振,奪三振率,与四球,与死球,暴投,ボーク,失点,自責点,被打率,Ｋ／ＢＢ,ＷＨＩＰ,Team
2,25,ブルックス・レイリー,2.80,66,0,0,0,0,1,2,25,3,.333,54.2,44,4,61,10.04,25,6,0,0,19,17,.217,2.44,1.26,ニューヨーク・メッツ
3,33,トレバー・ゴット,4.19,64,0,0,0,0,0,5,10,1,.000,58,63,4,62,9.62,19,4,0,0,34,27,.267,3.26,1.41,ニューヨーク・メッツ
4,34,千賀滉大,2.98,29,29,0,0,16,12,7,0,0,.632,166.1,126,17,202,10.93,77,5,14,1,60,55,.208,2.62,1.22,ニューヨーク・メッツ
5,38,タイラー・メギル,4.70,25,25,0,0,6,9,8,0,0,.529,126.1,141,18,105,7.48,58,6,8,0,76,66,.282,1.81,1.58,ニューヨーク・メッツ
6,39,エドウィン・ディアス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
7,40,ドルー・スミス,4.15,62,0,0,0,0,4,6,12,3,.400,56.1,50,7,60,9.59,29,5,2,0,31,26,.240,2.07,1.40,ニューヨーク・メッツ
8,43,ジェフ・ブリガム,5.26,37,0,0,0,0,1,3,6,0,.250,37.2,26,9,42,10.04,18,5,0,0,23,22,.191,2.33,1.17,ニューヨーク・メッツ
9,45,サム・クーンロッド,9.45,10,0,0,0,0,0,0,1,0,.000,6.2,5,0,6,8.10,8,2,1,0,7,7,.208,0.75,1.95,ニューヨーク・メッツ
10,46,ジョン・カーティス,4.58,15,0,0,0,0,0,0,2,0,.000,19.2,17,3,16,7.32,8,0,0,0,10,10,.236,2.00,1.27,ニューヨーク・メッツ
11,47,ジョーイ・ルケーシー,2.89,9,9,0,0,3,4,0,0,0,1.000,46.2,44,4,32,6.17,17,2,1,1,17,15,.251,1.88,1.31,ニューヨーク・メッツ
12,50,フィリップ・ビックフォード,4.95,61,0,0,0,0,5,5,4,1,.500,67.1,59,8,76,10.16,39,4,4,1,41,37,.230,1.95,1.46,ニューヨーク・メッツ
13,57,エリーザ・エルナンデス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
14,59,カルロス・カラスコ,6.80,20,20,0,0,3,3,8,0,0,.273,90,115,18,66,6.60,38,6,3,1,71,68,.310,1.74,1.70,ニューヨーク・メッツ
15,60,ペイトン・バッテンフィールド,5.19,7,6,0,0,2,0,5,0,0,.000,34.2,34,7,27,7.01,12,0,1,0,22,20,.256,2.25,1.33,ニューヨーク・メッツ
16,62,ホセ・キンタナ,3.57,13,13,0,0,8,3,6,0,0,.333,75.2,75,5,60,7.14,24,1,2,0,33,30,.260,2.50,1.31,ニューヨーク・メッツ
17,63,ブライス・モンテス・デ・オカ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ニューヨーク・メッツ
18,64,アンソニー・ケイ,6.60,17,0,0,0,0,0,0,0,0,.000,15,15,2,11,6.60,9,2,2,0,11,11,.263,1.22,1.60,ニューヨーク・メッツ
19,68,ビニー・ニットーリ,2.45,3,0,0,0,0,0,0,0,0,.000,3.2,4,0,3,7.36,0,1,0,1,1,1,.286,0.00,1.09,ニューヨーク・メッツ
20,70,ホセ・ブット,3.64,9,7,0,0,3,1,4,0,0,.200,42,33,3,38,8.14,23,0,0,0,17,17,.212,1.65,1.33,ニューヨーク・メッツ
21,71,ショーン・リードフォーリー,3.52,8,0,0,0,0,0,1,3,0,.000,7.2,4,0,16,18.78,6,0,0,0,3,3,.148,2.67,1.30,ニューヨーク・メッツ
22,72,デニー・レイエス,7.78,9,3,0,0,0,0,2,1,0,.000,19.2,25,3,17,7.78,8,1,0,0,17,17,.309,2.13,1.68,ニューヨーク・メッツ
23,75,リード・ギャレット,6.41,12,0,0,0,0,1,0,0,0,1.000,19.2,23,3,16,7.32,7,1,0,0,14,14,.291,2.29,1.53,ニューヨーク・メッツ
24,91,ジョシュ・ウォーカー,8.10,14,0,0,0,0,0,1,1,0,.000,10,12,2,12,10.80,6,0,1,1,11,9,.286,2.00,1.80,ニューヨーク・メッツ
25,93,グラント・ハートウィグ,5.05,28,0,0,0,0,4,2,2,0,.667,35.2,35,3,31,7.82,15,6,2,0,24,20,.254,2.07,1.40,ニューヨーク・メッツ
26,13,ルイス・ギローメ,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,0,0.00,0,0,0,0,0,0,.250,0.00,1.00,ニューヨーク・メッツ
27,15,ダニー・メンディック,36.00,2,0,0,0,0,0,0,0,0,.000,2,9,2,0,0.00,0,0,0,0,8,8,.600,0.00,4.50,ニューヨーク・メッツ
0,22,マイケル・ロレンゼン,4.18,29,25,1,1,11,9,9,0,1,.500,153,138,20,111,6.53,47,2,4,1,76,71,.243,2.36,1.21,フィラデルフィア・フィリーズ
1,25,マット・ストラーム,3.29,56,10,0,0,0,9,5,11,2,.643,87.2,68,11,108,11.09,21,3,1,1,34,32,.213,5.14,1.02,フィラデルフィア・フィリーズ
2,27,アーロン・ノラ,4.46,32,32,0,0,15,12,9,0,0,.571,193.2,178,32,202,9.39,45,1,2,0,105,96,.240,4.49,1.15,フィラデルフィア・フィリーズ
3,30,グレゴリー・ソト,4.62,69,0,0,0,0,3,4,24,3,.429,60.1,47,6,65,9.70,22,2,5,0,34,31,.210,2.95,1.14,フィラデルフィア・フィリーズ
4,31,クレイグ・キンブレル,3.26,71,0,0,0,0,8,6,7,23,.571,69,44,10,94,12.26,28,4,4,2,28,25,.181,3.36,1.04,フィラデルフィア・フィリーズ
5,43,ユニオル・マルテ,5.03,40,0,0,0,0,1,1,2,2,.500,39.1,47,6,38,8.69,17,1,0,0,27,22,.288,2.24,1.63,フィラデルフィア・フィリーズ
6,45,ザック・ウィーラー,3.61,32,32,0,0,21,13,6,0,0,.684,192,168,20,212,9.94,39,9,1,0,82,77,.229,5.44,1.08,フィラデルフィア・フィリーズ
7,46,ホセ・アルバラド,1.74,42,0,0,0,0,0,2,11,10,.000,41.1,30,3,64,13.94,18,0,3,0,15,8,.196,3.56,1.16,フィラデルフィア・フィリーズ
8,47,エリック・ウルメン,36.00,1,0,0,0,0,0,0,0,0,.000,1,3,0,1,9.00,2,0,0,0,4,4,.600,0.50,5.00,フィラデルフィア・フィリーズ
9,49,マイケル・プラスマイヤー,22.09,1,1,0,0,0,0,1,0,0,.000,3.2,8,3,4,9.82,0,3,0,0,10,9,.400,0.00,2.18,フィラデルフィア・フィリーズ
10,50,オリオン・カーケリング,0.00,3,0,0,0,0,1,0,1,0,1.000,3,2,0,6,18.00,2,0,0,0,1,0,.167,3.00,1.33,フィラデルフィア・フィリーズ
11,54,ディラン・コービー,3.77,29,1,0,0,0,1,3,1,0,.250,43,48,5,30,6.28,17,2,0,0,22,18,.282,1.76,1.51,フィラデルフィア・フィリーズ
12,55,ランヘル・スアレス,4.18,22,22,0,0,11,4,6,0,0,.400,125,129,13,119,8.57,48,2,4,0,59,58,.267,2.48,1.42,フィラデルフィア・フィリーズ
13,56,ルイス・オルティス,3.32,14,0,0,0,0,0,0,0,1,.000,19,23,1,16,7.58,5,0,0,0,7,7,.311,3.20,1.47,フィラデルフィア・フィリーズ
14,57,ニック・ネルソン,1.69,1,0,0,0,0,1,0,0,0,1.000,5.1,2,1,3,5.06,2,0,0,0,1,1,.111,1.50,0.75,フィラデルフィア・フィリーズ
15,58,セランソニー・ドミンゲス,3.78,57,0,0,0,0,5,5,14,2,.500,50,48,7,48,8.64,22,6,1,1,25,21,.246,2.18,1.40,フィラデルフィア・フィリーズ
16,61,クリストフェル・サンチェス,3.44,19,18,0,0,7,3,5,0,0,.375,99.1,88,16,96,8.70,16,3,3,0,44,38,.235,6.00,1.05,フィラデルフィア・フィリーズ
17,64,アンドルー・ベラティ,5.11,27,0,0,0,0,1,0,2,0,1.000,24.2,25,4,25,9.12,12,0,0,0,15,14,.250,2.08,1.50,フィラデルフィア・フィリーズ
18,68,ジェフ・ホフマン,2.41,54,0,0,0,0,5,2,11,1,.714,52.1,29,3,69,11.87,19,2,4,0,16,14,.158,3.63,0.92,フィラデルフィア・フィリーズ
19,75,コナー・ブログドン,4.03,27,1,0,0,0,2,1,3,0,.667,29,29,5,26,8.07,13,1,2,0,14,13,.264,2.00,1.45,フィラデルフィア・フィリーズ
20,79,マッキンリー・ムーア,18.90,3,0,0,0,0,0,0,0,0,.000,3.1,5,1,2,5.40,5,2,0,0,7,7,.357,0.40,3.00,フィラデルフィア・フィリーズ
21,99,タイワン・ウォーカー,4.38,31,31,0,0,11,15,6,0,0,.714,172.2,155,20,138,7.19,71,8,3,1,87,84,.238,1.94,1.31,フィラデルフィア・フィリーズ
22,23,コディ・クレメンス,3.38,4,0,0,0,0,0,0,0,0,.000,2.2,4,0,1,3.38,3,0,0,0,1,1,.333,0.33,2.63,フィラデルフィア・フィリーズ
0,19,デービッド・ロバートソン,3.03,62,0,0,0,0,6,6,10,18,.500,65.1,53,7,78,10.74,25,3,5,0,28,22,.221,3.12,1.19,マイアミ・マーリンズ
1,22,サンディ・アルカンタラ,4.14,28,28,3,1,13,7,12,0,0,.368,184.2,176,22,151,7.36,48,5,4,1,91,85,.251,3.15,1.21,マイアミ・マーリンズ
2,23,マックス・マイヤー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
3,27,エドワード・カブレラ,4.24,22,20,0,0,3,7,7,0,0,.500,99.2,78,11,118,10.66,66,4,1,3,48,47,.215,1.79,1.44,マイアミ・マーリンズ
4,28,トレーバー・ロジャーズ,4.00,4,4,0,0,1,1,2,0,0,.333,18,16,2,19,9.50,6,3,0,0,9,8,.229,3.17,1.22,マイアミ・マーリンズ
5,29,ブラクストン・ギャレット,3.66,31,30,0,0,10,9,7,0,0,.563,159.2,154,20,156,8.79,29,11,4,0,68,65,.250,5.38,1.15,マイアミ・マーリンズ
6,31,ウアスカル・ブラソバン,4.14,50,0,0,0,0,5,2,13,0,.714,58.2,53,5,65,9.97,31,4,3,0,28,27,.243,2.10,1.43,マイアミ・マーリンズ
7,32,マット・バーンズ,5.48,24,1,0,0,0,1,0,3,0,1.000,21.1,25,2,20,8.44,10,1,2,1,13,13,.284,2.00,1.64,マイアミ・マーリンズ
8,35,Ａ．Ｊ．パック,3.97,58,0,0,0,0,7,5,2,15,.583,56.2,54,10,78,12.39,13,2,1,0,29,25,.241,6.00,1.18,マイアミ・マーリンズ
9,37,アンソニー・ベンダー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
10,39,ユーリー・ペレス,3.15,19,19,0,0,6,5,6,0,0,.455,91.1,72,15,108,10.64,31,2,6,1,35,32,.214,3.48,1.13,マイアミ・マーリンズ
11,43,アンドリュー・ナルディ,2.67,63,0,0,0,0,8,1,17,3,.889,57.1,45,7,73,11.46,21,4,0,0,18,17,.213,3.48,1.15,マイアミ・マーリンズ
12,44,ヘスス・ルサルド,3.63,32,32,0,0,17,10,9,0,0,.526,178.2,163,22,208,10.48,55,6,7,1,79,72,.241,3.78,1.22,マイアミ・マーリンズ
13,45,シクスト・サンチェス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
14,47,ジョニー・クエト,6.02,13,10,0,0,1,1,4,0,0,.200,52.1,51,17,39,6.71,15,3,0,0,36,35,.256,2.60,1.26,マイアミ・マーリンズ
15,48,スティーブン・オカート,4.45,64,2,0,0,0,3,2,12,0,.600,58.2,50,9,73,11.20,24,2,1,1,31,29,.229,3.04,1.26,マイアミ・マーリンズ
16,51,トーマス・ナンス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
17,56,ジェフ・リンドグレーン,5.14,3,0,0,0,0,0,0,0,0,.000,7,4,0,1,1.29,4,0,0,0,4,4,.167,0.25,1.14,マイアミ・マーリンズ
18,60,ライアン・ウェザーズ,6.55,15,12,0,0,2,1,8,1,0,.111,57.2,68,12,43,6.71,29,1,1,0,44,42,.305,1.48,1.68,マイアミ・マーリンズ
19,62,ジョージ・ソリアーノ,3.81,26,1,0,0,0,0,0,0,1,.000,52,46,6,52,9.00,23,5,0,1,26,22,.234,2.26,1.33,マイアミ・マーリンズ
20,65,ジョシュ・シンプソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,マイアミ・マーリンズ
21,66,タナー・スコット,2.31,74,0,0,0,0,9,5,24,12,.643,78,53,3,104,12.00,24,4,1,0,22,20,.191,4.33,0.99,マイアミ・マーリンズ
22,78,ブライアン・ホーイング,5.48,33,7,0,0,0,2,3,2,0,.400,70.2,71,13,53,6.75,25,2,1,0,45,43,.259,2.12,1.36,マイアミ・マーリンズ
23,83,エマヌエル・デヘスス,11.37,2,0,0,0,0,0,0,0,0,.000,6.1,9,0,5,7.11,4,3,0,0,8,8,.333,1.25,2.05,マイアミ・マーリンズ
24,84,ジョン・シャーゴワ,3.61,46,5,0,0,0,1,0,4,1,1.000,42.1,35,3,35,7.44,18,0,0,0,17,17,.232,1.94,1.25,マイアミ・マーリンズ
25,58,ジェイコブ・スターリングズ,4.50,7,0,0,0,0,0,0,0,0,.000,8,12,1,1,1.13,0,2,0,0,4,4,.364,0.00,1.50,マイアミ・マーリンズ
0,20,ウェード・マイリー,3.14,23,23,0,0,9,9,4,0,0,.692,120.1,99,16,79,5.91,38,3,2,0,44,42,.223,2.08,1.14,ミルウォーキー・ブリュワーズ
1,26,アーロン・アシュビー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミルウォーキー・ブリュワーズ
2,29,トレバー・メギル,3.63,31,2,0,0,0,1,0,4,0,1.000,34.2,35,2,52,13.50,12,1,2,0,14,14,.265,4.33,1.36,ミルウォーキー・ブリュワーズ
3,31,ジョエル・パヤンプス,2.55,69,0,0,0,0,7,5,27,3,.583,70.2,57,8,77,9.81,17,5,2,2,24,20,.219,4.53,1.05,ミルウォーキー・ブリュワーズ
4,32,アンドルー・チェフィン,4.73,63,0,0,0,0,3,4,14,8,.429,51.1,45,6,63,11.05,28,1,2,0,30,27,.231,2.25,1.42,ミルウォーキー・ブリュワーズ
5,35,ジャスティン・ウィルソン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ミルウォーキー・ブリュワーズ
6,37,エイドリアン・ハウザー,4.12,23,21,0,0,6,8,5,0,0,.615,111.1,121,13,96,7.76,34,1,2,0,56,51,.273,2.82,1.39,ミルウォーキー・ブリュワーズ
7,38,デビン・ウィリアムズ,1.53,61,0,0,0,0,8,3,0,36,.727,58.2,26,4,87,13.35,28,1,1,0,13,10,.129,3.11,0.92,ミルウォーキー・ブリュワーズ
8,39,コービン・バーンズ,3.39,32,32,0,0,19,10,8,0,0,.556,193.2,141,22,200,9.29,66,8,10,1,77,73,.200,3.03,1.07,ミルウォーキー・ブリュワーズ
9,43,イーサン・スモール,11.25,2,0,0,0,0,0,0,0,1,.000,4,9,1,6,13.50,2,0,1,0,5,5,.429,3.00,2.75,ミルウォーキー・ブリュワーズ
10,45,アブナー・ウリーベ,1.76,32,0,0,0,0,1,0,8,1,1.000,30.2,16,0,39,11.45,20,1,6,1,8,6,.154,1.95,1.17,ミルウォーキー・ブリュワーズ
11,46,ブライス・ウィルソン,2.58,53,0,0,0,0,6,0,5,3,1.000,76.2,60,9,61,7.16,22,2,6,0,26,22,.211,2.77,1.07,ミルウォーキー・ブリュワーズ
12,47,クレートン・アンドルーズ,27.00,4,0,0,0,0,0,1,1,0,.000,3.1,10,3,4,10.80,2,0,1,0,11,10,.500,2.00,3.60,ミルウォーキー・ブリュワーズ
13,48,コリン・レイ,4.55,26,22,0,0,4,6,6,0,0,.500,124.2,110,23,110,7.94,38,4,2,1,65,63,.235,2.89,1.19,ミルウォーキー・ブリュワーズ
14,50,Ｊ．Ｂ．ブカウスカス,1.29,6,0,0,0,0,0,0,0,0,.000,7,6,0,7,9.00,3,1,1,0,2,1,.231,2.33,1.29,ミルウォーキー・ブリュワーズ
15,51,フレディ・ペラルタ,3.86,30,30,0,0,16,12,10,0,0,.545,165.2,131,26,210,11.41,54,6,6,1,77,71,.212,3.89,1.12,ミルウォーキー・ブリュワーズ
16,52,エリク・ラウアー,6.56,10,9,0,0,2,4,6,0,0,.400,46.2,54,16,43,8.29,24,0,0,0,39,34,.292,1.79,1.67,ミルウォーキー・ブリュワーズ
17,53,ブランドン・ウッドラフ,2.28,11,11,1,1,7,5,1,0,0,.833,67,40,9,74,9.94,15,3,0,0,17,17,.172,4.93,0.82,ミルウォーキー・ブリュワーズ
18,54,チアゴ・ビエイラ,0.00,2,0,0,0,0,0,1,0,0,.000,3,0,0,2,6.00,1,0,0,0,1,0,.000,2.00,0.33,ミルウォーキー・ブリュワーズ
19,55,ホビー・ミルナー,1.82,73,0,0,0,0,2,1,17,0,.667,64.1,49,5,59,8.25,13,2,1,0,16,13,.209,4.54,0.96,ミルウォーキー・ブリュワーズ
20,56,ジェーソン・ジャンク,4.91,2,1,0,0,0,0,1,0,0,.000,7.1,8,1,5,6.14,2,0,0,0,5,4,.267,2.50,1.36,ミルウォーキー・ブリュワーズ
21,57,ケーレブ・ブーシュリー,3.86,1,0,0,0,0,1,0,0,0,1.000,2.1,1,1,5,19.29,2,0,1,0,1,1,.125,2.50,1.29,ミルウォーキー・ブリュワーズ
22,59,エルビス・ペゲロ,3.38,59,0,0,0,0,4,5,21,1,.444,61.1,49,4,54,7.92,26,4,1,0,25,23,.222,2.08,1.22,ミルウォーキー・ブリュワーズ
23,3,ジョシュ・ドナルドソン,0.00,1,0,0,0,0,0,0,0,0,.000,1,0,0,0,0.00,0,0,0,0,0,0,.000,0.00,0.00,ミルウォーキー・ブリュワーズ
24,11,ロウディ・テレス,0.00,1,0,0,0,0,0,0,0,0,.000,1,1,0,1,9.00,0,0,0,0,0,0,.250,0.00,1.00,ミルウォーキー・ブリュワーズ
0,0,マーカス・ストローマン,3.95,27,25,1,1,15,10,9,0,0,.526,136.2,120,9,119,7.84,52,3,3,0,68,60,.231,2.29,1.26,シカゴ・カブス
1,11,ドルー・スマイリー,5.00,41,23,0,0,5,11,11,1,0,.500,142.1,147,26,141,8.92,56,6,9,1,89,79,.265,2.52,1.43,シカゴ・カブス
2,12,コディ・ホイヤー,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
3,19,ヘイデン・ウェスネスキ,4.63,34,11,0,0,3,3,5,2,0,.375,89.1,82,20,83,8.36,32,3,2,0,50,46,.242,2.59,1.28,シカゴ・カブス
4,21,イーサン・ロバーツ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
5,25,ブラッド・ボックスバーガー,4.95,22,0,0,0,0,0,1,1,2,.000,20,15,3,17,7.65,11,1,0,0,11,11,.208,1.55,1.30,シカゴ・カブス
6,28,カイル・ヘンドリックス,3.74,24,24,0,0,12,6,8,0,0,.429,137,138,13,93,6.11,27,4,0,0,68,57,.255,3.44,1.20,シカゴ・カブス
7,32,マイケル・フルマー,4.42,58,1,0,0,0,3,5,11,2,.375,57,48,7,65,10.26,28,2,5,0,29,28,.235,2.32,1.33,シカゴ・カブス
8,35,ジャスティン・スティール,3.06,30,30,0,0,20,16,5,0,0,.762,173.1,167,14,176,9.14,36,7,9,1,71,59,.251,4.89,1.17,シカゴ・カブス
9,36,ジョーダン・ウィックス,4.41,7,7,0,0,3,4,1,0,0,.800,34.2,33,5,24,6.23,11,0,3,0,17,17,.252,2.18,1.27,シカゴ・カブス
10,38,マーク・ライターＪｒ．,3.50,69,0,0,0,0,1,3,28,4,.250,64.1,48,7,77,10.77,24,8,2,1,27,25,.206,3.21,1.12,シカゴ・カブス
11,43,ルーク・リトル,0.00,7,0,0,0,0,0,0,0,0,.000,6.2,5,0,12,16.20,4,1,1,0,0,0,.208,3.00,1.35,シカゴ・カブス
12,45,ケーレブ・キリアン,16.88,3,1,0,0,0,0,1,0,0,.000,5.1,13,0,5,8.44,2,4,2,0,10,10,.481,2.50,2.81,シカゴ・カブス
13,47,ブランドン・ヒューズ,7.24,17,0,0,0,0,0,3,1,0,.000,13.2,14,2,17,11.20,8,1,0,0,11,11,.264,2.13,1.61,シカゴ・カブス
14,48,ダニエル・パレンシア,4.45,27,0,0,0,0,5,3,2,0,.625,28.1,22,3,33,10.48,14,2,5,0,16,14,.216,2.36,1.27,シカゴ・カブス
15,49,ニック・バーディ,9.00,3,0,0,0,0,0,0,0,0,.000,3,3,0,4,12.00,3,0,1,0,3,3,.273,1.33,2.00,シカゴ・カブス
16,50,ジャーメソン・タイロン,4.84,30,29,0,0,9,8,10,0,1,.444,154.1,156,27,140,8.16,41,5,2,0,96,83,.258,3.41,1.28,シカゴ・カブス
17,51,シェーン・グリーン,0.00,2,0,0,0,0,0,0,0,0,.000,3,2,0,3,9.00,2,0,0,0,0,0,.200,1.50,1.33,シカゴ・カブス
18,56,ジェレミア・エストラダ,6.75,12,0,0,0,0,0,0,1,0,.000,10.2,12,4,13,10.97,12,0,0,0,8,8,.279,1.08,2.25,シカゴ・カブス
19,59,マイケル・ラッカー,4.91,35,0,0,0,0,2,1,0,0,.667,40.1,39,6,40,8.93,19,3,1,0,22,22,.257,2.11,1.44,シカゴ・カブス
20,65,タイラー・ダフィー,4.50,1,0,0,0,0,0,0,0,0,.000,2,1,1,3,13.50,0,0,0,0,1,1,.143,0.00,0.50,シカゴ・カブス
21,66,フリアン・メリーウェザー,3.38,69,0,0,0,0,5,1,17,2,.833,72,58,8,98,12.25,36,1,3,0,28,27,.219,2.72,1.31,シカゴ・カブス
22,71,キーガン・トンプソン,4.71,19,0,0,0,0,2,2,3,1,.500,28.2,20,2,26,8.16,19,1,2,0,15,15,.194,1.37,1.36,シカゴ・カブス
23,72,ハビエル・アサド,3.05,32,10,0,0,4,5,3,3,0,.625,109.1,93,13,94,7.74,41,3,3,1,38,37,.231,2.29,1.23,シカゴ・カブス
24,73,アドバート・アルゾレー,2.67,58,0,0,0,0,2,5,7,22,.286,64,52,5,67,9.42,13,5,0,2,23,19,.225,5.15,1.02,シカゴ・カブス
25,74,ホセ・クアス,3.99,72,2,0,0,0,3,2,10,1,.600,65.1,63,8,71,9.78,35,7,5,0,30,29,.253,2.03,1.50,シカゴ・カブス
26,86,ベン・ブラウン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シカゴ・カブス
27,20,マイルズ・マストロブオーニ,108.00,1,0,0,0,0,0,0,0,0,.000,0.1,4,1,0,0.00,0,0,0,0,4,4,.800,0.00,12.00,シカゴ・カブス
0,21,ハンター・グリーン,4.82,22,22,0,0,7,4,7,0,0,.364,112,111,19,152,12.21,48,8,5,0,65,60,.253,3.17,1.42,シンシナティ・レッズ
1,34,コナー・フィリップス,6.97,5,5,0,0,1,1,1,0,0,.500,20.2,18,5,26,11.32,13,1,2,0,16,16,.220,2.00,1.50,シンシナティ・レッズ
2,39,ルーカス・シムズ,3.10,67,0,0,0,0,7,3,23,3,.700,61,33,5,72,10.62,39,10,3,1,23,21,.163,1.85,1.18,シンシナティ・レッズ
3,40,ニコラス・ロドロ,6.29,7,7,0,0,1,2,1,0,0,.667,34.1,50,10,47,12.32,10,7,2,0,24,24,.340,4.70,1.75,シンシナティ・レッズ
4,41,アンドルー・アボット,3.87,21,21,0,0,9,8,6,0,0,.571,109.1,100,16,120,9.88,44,1,1,1,47,47,.244,2.73,1.32,シンシナティ・レッズ
5,43,アレクシス・ディアス,3.07,71,0,0,0,0,9,6,2,37,.600,67.1,44,4,86,11.50,36,10,3,0,30,23,.186,2.39,1.19,シンシナティ・レッズ
6,46,バック・ファーマー,4.20,71,0,0,0,0,4,5,10,3,.444,75,58,11,70,8.40,29,4,1,0,36,35,.214,2.41,1.16,シンシナティ・レッズ
7,47,デレク・ロー,3.60,54,3,0,0,0,4,6,3,2,.400,55,50,6,45,7.36,26,3,5,0,24,22,.239,1.73,1.38,シンシナティ・レッズ
8,48,アレックス・ヤング,3.86,63,0,0,0,0,4,2,13,1,.667,53.2,53,10,50,8.39,20,1,0,0,27,23,.248,2.50,1.36,シンシナティ・レッズ
9,49,ジャスティン・ダン,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
10,50,サム・モール,3.03,70,1,0,0,0,2,3,9,1,.400,62.1,47,2,68,9.82,30,7,4,0,22,21,.206,2.27,1.24,シンシナティ・レッズ
11,51,グレアム・アシュクラフト,4.76,26,26,0,0,15,7,9,0,0,.438,145.2,148,23,111,6.86,52,10,3,1,78,77,.265,2.13,1.37,シンシナティ・レッズ
12,52,リーバー・サンマルティン,7.07,14,0,0,0,0,1,0,1,0,1.000,14,17,2,13,8.36,10,0,2,0,13,11,.288,1.30,1.93,シンシナティ・レッズ
13,53,ウラジーミル・グティエレス,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,シンシナティ・レッズ
14,55,ブランドン・ウィリアムソン,4.46,23,23,0,0,7,5,5,0,0,.500,117,111,18,98,7.54,39,2,4,2,63,58,.248,2.51,1.28,シンシナティ・レッズ
15,58,リバイ・スタウト,9.58,4,2,0,0,0,0,1,0,0,.000,10.1,16,1,9,7.84,8,0,0,1,11,11,.348,1.13,2.32,シンシナティ・レッズ
16,59,ベン・ライブリー,5.38,19,12,0,0,2,4,7,0,0,.364,88.2,96,20,79,8.02,25,3,1,0,53,53,.270,3.16,1.36,シンシナティ・レッズ
17,63,フェルナンド・クルス,4.91,58,2,0,0,0,1,2,7,0,.333,66,52,6,98,13.36,28,2,5,0,39,36,.211,3.50,1.21,シンシナティ・レッズ
18,65,ケーシー・レグミナ,5.68,11,0,0,0,0,1,0,1,0,1.000,12.2,16,3,11,7.82,9,0,1,0,11,8,.308,1.22,1.97,シンシナティ・レッズ
19,66,ブレット・ケネディー,6.50,5,2,0,0,0,1,0,0,0,1.000,18,19,1,9,4.50,7,3,0,0,13,13,.275,1.29,1.44,シンシナティ・レッズ
20,68,カーソン・スピアーズ,6.92,4,2,0,0,0,0,1,0,1,.000,13,18,1,12,8.31,7,0,0,0,12,10,.321,1.71,1.92,シンシナティ・レッズ
21,70,テイジェイ・アントン,1.59,5,1,0,0,0,0,0,1,0,.000,5.2,3,0,7,11.12,2,0,0,0,1,1,.158,3.50,0.88,シンシナティ・レッズ
22,71,コナー・オバートン,11.45,3,3,0,0,0,0,1,0,0,.000,11,19,3,9,7.36,7,0,0,0,14,14,.404,1.29,2.36,シンシナティ・レッズ
23,72,リオン・リチャードソン,8.64,4,4,0,0,0,0,2,0,0,.000,16.2,17,6,12,6.48,15,0,0,0,16,16,.258,0.80,1.92,シンシナティ・レッズ
24,77,ダニエル・ドゥアルテ,3.69,31,0,0,0,0,3,0,2,1,1.000,31.2,24,5,23,6.54,20,1,1,0,14,13,.211,1.15,1.39,シンシナティ・レッズ
25,78,アラン・ブセニッツ,2.57,6,0,0,0,0,0,0,0,0,.000,7,8,0,5,6.43,1,0,0,0,2,2,.286,5.00,1.29,シンシナティ・レッズ
26,79,イアン・ギバウト,3.33,74,0,0,0,0,8,4,23,3,.667,75.2,69,8,69,8.21,28,4,0,0,33,28,.245,2.46,1.28,シンシナティ・レッズ
